#             |        Inner            |            Outer 1         |         Outer 2           |     Isomer 1             |       Isomer 2
# Z   N   A   |  E[MeV] B20   B22   B30 |  E[MeV] B20   B22   B30    |  E[MeV] B20   B22   B30   | E[MeV] B20   B22   B30   |   E[MeV] B20   B22   B30
 90 161 251     4.035  0.71  0.05  0.00     7.149  1.31  0.02  0.37     4.955  2.36  0.00  0.84     3.183  0.86  0.02  0.00     3.480  1.87  0.00  0.66
 90 162 252     4.571  0.71  0.05  0.00     7.628  1.30  0.03  0.37     5.444  2.33  0.00  0.82     3.942  0.88  0.02  0.00     4.294  1.86  0.00  0.64
 90 163 253     4.740  0.72  0.06  0.00     7.631  1.32  0.02  0.36     5.229  2.29  0.00  0.81     4.051  0.96  0.01  0.00     4.421  1.86  0.00  0.63
 90 164 254     4.900  0.74  0.05  0.00     7.649  1.35  0.03  0.38     5.357  2.28  0.00  0.79     4.197  1.02  0.02  0.01     4.883  1.89  0.00  0.64
 90 165 255     5.740  0.70  0.02  0.00     8.065  1.37  0.00  0.30     5.243  2.29  0.00  0.79     4.329  1.04  0.01  0.00     5.089  2.00  0.00  0.69
 90 166 256     5.321  0.76  0.05  0.00     7.775  1.35  0.03  0.35     5.490  2.30  0.00  0.78     4.422  1.03  0.03  0.00     5.393  2.21  0.00  0.77
 90 167 257     5.704  0.81  0.04  0.00     8.295  1.39  0.00  0.26     5.687  2.37  0.00  0.81     4.665  1.08  0.01  0.00     5.544  2.28  0.00  0.77
 90 168 258     6.090  0.76  0.05  0.00     8.131  1.38  0.02  0.34     4.716  3.57  0.00  1.14     4.884  1.07  0.02  0.00     4.570  3.44  0.00  1.18
 90 169 259     6.594  0.76  0.03  0.00     8.456  1.45  0.01  0.31     6.528  2.40  0.00  0.79     5.030  1.10  0.00  0.00     6.267  2.31  0.00  0.78
 90 170 260     6.957  0.82  0.04  0.00     8.600  1.39  0.03  0.33     6.782  2.44  0.00  0.78     5.421  1.08  0.02  0.00     6.602  2.31  0.00  0.77
 90 171 261     7.755  0.76  0.05  0.00     9.264  1.59  0.00  0.47     7.666  2.46  0.00  0.77     5.989  1.08  0.02  0.00     7.206  2.28  0.00  0.74
 90 172 262     8.061  0.81  0.04  0.00     9.691  1.57  0.01  0.45     8.028  2.57  0.00  0.77     6.226  1.11  0.01  0.01     7.669  2.26  0.00  0.74
 90 173 263     8.921  0.79  0.03  0.00    10.652  1.60  0.00  0.48     9.113  2.49  0.01  0.79     6.887  1.06  0.02  0.00     8.588  2.26  0.01  0.74
 90 174 264     9.165  0.81  0.03  0.00    10.979  1.59  0.01  0.45     9.334  2.57  0.00  0.77     7.174  1.08  0.01  0.00     8.824  2.26  0.00  0.73
 90 175 265     9.945  0.80  0.03  0.00    11.996  1.63  0.01  0.47    10.306  2.55  0.00  0.78     8.351  1.04  0.03  0.00     9.637  2.23  0.00  0.71
 90 176 266    10.469  0.81  0.03  0.01    12.453  1.58  0.02  0.44    10.743  2.60  0.00  0.79     8.711  1.06  0.02  0.00    10.214  2.25  0.00  0.72
 90 177 267    11.151  0.80  0.02  0.00    13.534  1.61  0.02  0.43    11.760  2.59  0.01  0.82     9.192  1.15  0.01  0.01    11.057  2.24  0.00  0.71
 90 178 268    11.561  0.82  0.02  0.01    13.969  1.60  0.03  0.44    12.028  2.61  0.00  0.80    10.120  1.03  0.02  0.00    11.656  2.21  0.00  0.68
 90 179 269    15.116  1.61  0.02  0.44    12.806  2.28  0.00  0.69    13.044  2.64  0.00  0.78    12.564  2.17  0.00  0.67    12.607  2.31  0.00  0.70
 90 180 270    15.525  1.59  0.03  0.41    13.319  2.39  0.01  0.73    13.303  2.69  0.00  0.81    13.205  2.13  0.01  0.64    13.270  2.57  0.00  0.80
 90 181 271    13.716  0.82  0.02  0.04    16.850  1.56  0.02  0.36    14.793  2.44  0.01  0.76    12.773  1.04  0.02  0.00    14.385  2.11  0.01  0.62
 90 182 272    16.974  1.57  0.02  0.37    14.820  2.34  0.01  0.69    14.567  2.72  0.00  0.82    14.658  2.12  0.02  0.61    14.521  2.64  0.00  0.81
 90 183 273    16.701  1.50  0.01  0.00    16.258  2.03  0.01  0.24    16.340  2.40  0.01  0.71    15.707  1.92  0.00  0.00    15.907  2.10  0.02  0.57
 90 184 274    16.875  1.54  0.01  0.00    16.673  2.02  0.02  0.12    16.292  2.32  0.01  0.65    15.957  1.91  0.01  0.00    16.096  2.10  0.02  0.56
 91 124 215     6.964  0.35  0.07  0.01    10.188  1.16  0.04  0.03     6.807  2.06  0.03  0.00     5.954  0.58  0.06  0.01     6.383  1.80  0.04  0.00
 91 125 216     8.949  0.36  0.05  0.01    11.979  1.21  0.03  0.11     8.577  2.06  0.03  0.00     7.096  0.58  0.05  0.00     7.820  1.80  0.03  0.00
 91 126 217     8.814  0.32  0.05  0.01    11.912  1.24  0.04  0.15     8.616  2.05  0.04  0.00     7.253  0.58  0.05  0.00     8.134  1.76  0.04  0.00
 91 127 218     6.705  0.39  0.06  0.00    10.309  1.27  0.03  0.17     7.137  2.02  0.03  0.00     5.540  0.55  0.05  0.00     6.614  1.73  0.04  0.00
 91 128 219     5.577  0.37  0.07  0.00     9.609  1.29  0.04  0.21     6.687  2.06  0.03  0.01     5.050  0.59  0.05  0.00     6.261  1.84  0.04  0.00
 91 129 220     5.240  0.31  0.04  0.01     9.220  1.32  0.04  0.12     6.530  1.99  0.03  0.16     4.262  0.61  0.04  0.00     5.823  1.79  0.03  0.00
 91 130 221     7.482  1.22  0.01  0.44     6.428  1.80  0.01  0.62     0.000  0.00  0.00  0.00     5.794  1.71  0.00  0.70     0.000  0.00  0.00  0.00
 91 131 222     4.161  0.40  0.07  0.06     8.796  1.28  0.04  0.16     0.000  0.00  0.00  0.00     3.844  0.49  0.07  0.02     0.000  0.00  0.00  0.00
 91 132 223     8.237  1.30  0.04  0.09     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00
 91 133 224     8.851  1.35  0.04  0.15     4.007  2.86  0.02  0.01     0.000  0.00  0.00  0.00     3.779  2.80  0.02  0.03     0.000  0.00  0.00  0.00
 91 134 225     4.085  0.54  0.03  0.00     7.215  1.32  0.03  0.38     6.791  2.02  0.01  0.72     3.876  0.57  0.03  0.01     6.010  1.67  0.01  0.60
 91 135 226     4.349  0.52  0.02  0.00     6.932  1.19  0.03  0.39     6.952  2.10  0.00  0.96     4.023  0.57  0.01  0.00     5.288  1.69  0.00  0.76
 91 136 227     4.559  0.54  0.05  0.00     6.483  1.29  0.01  0.48     6.080  2.16  0.00  0.98     3.855  0.69  0.01  0.00     4.915  1.73 -0.00  0.78
 91 137 228     4.566  0.57  0.05  0.00     6.200  1.15  0.03  0.34     5.750  2.16  0.00  1.00     3.928  0.72  0.02  0.00     4.941  1.76  0.00  0.82
 91 138 229     4.562  0.57  0.05  0.00     5.980  1.24  0.02  0.41     5.074  2.16  0.00  1.01     3.484  0.74  0.01  0.00     4.386  1.73  0.00  0.79
 91 139 230     4.569  0.56  0.05  0.00     5.846  1.24  0.00  0.41     4.361  2.23  0.00  1.07     3.054  0.85  0.00  0.00     3.956  1.91  0.00  0.89
 91 140 231     4.699  0.59  0.04  0.00     6.103  1.23  0.01  0.40     4.051  2.21  0.00  1.06     2.972  0.84  0.00  0.00     3.994  2.00  0.00  0.93
 91 141 232     5.097  0.60  0.04  0.00     6.229  1.21  0.00  0.37     0.000  0.00  0.00  0.00     2.777  0.85  0.00  0.00     0.000  0.00  0.00  0.00
 91 142 233     5.107  0.61  0.04  0.00     6.314  1.23  0.00  0.39     0.000  0.00  0.00  0.00     2.619  0.86  0.00  0.01     0.000  0.00  0.00  0.00
 91 143 234     5.391  0.62  0.04  0.00     6.316  1.24  0.00  0.40     0.000  0.00  0.00  0.00     2.319  0.87  0.00  0.01     0.000  0.00  0.00  0.00
 91 144 235     5.409  0.63  0.04  0.00     6.484  1.29  0.00  0.38     3.872  2.14  0.00  1.02     2.289  0.86  0.00  0.01     3.576  2.08 -0.00  0.98
 91 145 236     5.805  0.63  0.05  0.00     6.835  1.25  0.00  0.38     4.649  1.84  0.00  0.78     2.710  0.86  0.00  0.01     4.137  1.75 -0.00  0.72
 91 146 237     5.790  0.63  0.05  0.02     6.803  1.29  0.01  0.37     4.113  1.88  0.00  0.80     2.183  0.85  0.00  0.00     3.918  1.85  0.00  0.78
 91 147 238     6.394  0.63  0.05  0.02     7.544  1.25  0.01  0.35     4.439  2.17  0.00  1.04     2.640  0.83  0.00  0.00     3.879  1.99  0.00  0.90
 91 148 239     5.682  0.64  0.05  0.04     6.868  1.29  0.01  0.40     3.995  2.12  0.00  0.97     2.048  0.85  0.00  0.00     3.435  1.85 -0.00  0.76
 91 149 240     6.243  0.65  0.05  0.03     7.847  1.29  0.01  0.38     4.621  2.20  0.00  1.03     2.482  0.84  0.00  0.01     3.936  1.69  0.00  0.64
 91 150 241     5.767  0.63  0.06  0.06     7.326  1.26  0.01  0.39     4.383  2.09  0.00  0.93     2.390  0.84  0.00  0.00     3.336  1.71  0.00  0.64
 91 151 242     5.615  0.64  0.05  0.04     7.358  1.25  0.01  0.35     4.283  2.12  0.00  0.93     2.210  0.86  0.00  0.00     2.894  1.70 -0.00  0.63
 91 152 243     5.461  0.65  0.05  0.08     7.082  1.26  0.02  0.34     4.204  2.13  0.00  0.92     2.374  0.88  0.01  0.00     2.707  1.70 -0.00  0.63
 91 153 244     5.430  0.64  0.05  0.03     7.322  1.24  0.02  0.33     4.692  2.24  0.00  0.98     2.446  0.88  0.01  0.00     2.613  1.70  0.00  0.62
 91 154 245     5.122  0.63  0.05  0.09     6.789  1.26  0.03  0.34     4.059  2.22  0.00  0.94     2.366  0.87  0.01  0.00     2.327  1.80 -0.00  0.68
 91 155 246     4.957  0.65  0.05  0.02     7.279  1.26  0.03  0.34     4.714  2.24  0.00  0.96     2.618  0.86  0.02  0.00     2.365  1.75  0.00  0.64
 91 156 247     4.656  0.65  0.06  0.07     6.757  1.35  0.03  0.39     3.998  2.18  0.00  0.89     2.529  0.89  0.01  0.00     2.160  1.84 -0.00  0.68
 91 157 248     4.551  0.65  0.05  0.00     6.948  1.42  0.02  0.37     4.343  2.27  0.00  0.94     2.866  0.83  0.03  0.00     2.327  1.84  0.00  0.66
 91 158 249     4.440  0.65  0.06  0.04     6.871  1.35  0.03  0.35     3.997  2.27  0.00  0.89     2.794  0.89  0.02  0.00     2.267  1.90 -0.00  0.68
 91 159 250     4.167  0.70  0.06  0.00     6.658  1.36  0.03  0.33     4.067  2.27 -0.00  0.91     2.896  0.88  0.02  0.00     2.380  1.89 -0.00  0.67
 91 160 251     4.208  0.67  0.06  0.01     6.699  1.35  0.03  0.32     3.784  2.22 -0.00  0.84     2.884  0.88  0.02  0.00     2.340  1.85 -0.00  0.64
 91 161 252     4.468  0.68  0.06  0.00     7.271  1.32  0.03  0.01     4.006  2.27  0.00  0.88     3.178  0.83  0.04  0.00     2.898  1.90 -0.00  0.68
 91 162 253     4.428  0.69  0.06  0.00     6.880  1.56  0.01  0.25     3.697  2.18 -0.00  0.80     3.280  0.88  0.03  0.00     2.850  1.90 -0.00  0.66
 91 163 254     4.591  0.69  0.06  0.00     7.344  1.49  0.01  0.25     3.974  2.26  0.00  0.85     3.483  1.03  0.02  0.00     3.224  1.95  0.00  0.70
 91 164 255     4.787  0.72  0.05  0.00     6.932  1.47  0.01  0.27     3.797  2.18  0.00  0.77     3.608  1.03  0.02  0.00     3.535  1.90  0.00  0.64
 91 165 256     5.018  0.73  0.06  0.00     7.228  1.44  0.02  0.22     4.047  2.30  0.00  0.84     3.789  1.03  0.02  0.00     3.637  2.24 -0.00  0.80
 91 166 257     5.114  0.74  0.06  0.00     6.971  1.47  0.01  0.28     3.778  2.46  0.00  0.83     3.689  1.04  0.02  0.00     3.456  2.36 -0.00  0.79
 91 167 258     5.567  0.75  0.05  0.00     7.543  1.37  0.01  0.35     4.324  2.38  0.00  0.78     4.118  1.06  0.02  0.00     4.120  2.28  0.00  0.78
 91 168 259     3.805  0.36  0.04  0.01     6.089  0.78  0.06  0.00     7.780  1.41  0.01  0.26     3.337  0.43  0.04  0.00     4.333  1.06  0.02  0.00
 91 169 260     6.564  0.75  0.05  0.00     7.666  1.45  0.01  0.38     5.061  2.46  0.00  0.81     4.544  1.07  0.01  0.00     4.802  2.24 -0.00  0.74
 91 170 261     6.590  0.77  0.04  0.00     7.783  1.42  0.01  0.29     5.454  2.50  0.00  0.82     4.586  1.11  0.00  0.00     4.964  2.28  0.00  0.74
 91 171 262     5.153  0.32  0.05  0.00     7.113  0.79  0.02  0.00     8.917  1.93  0.00  0.00     4.057  0.48  0.04  0.00     4.651  1.10  0.00  0.00
 91 172 263     5.407  0.32  0.04  0.00     7.631  0.81  0.05  0.00     8.990  1.92  0.00  0.00     4.326  0.49  0.04  0.00     5.123  1.11  0.00  0.00
 91 173 264     6.439  0.30  0.04  0.00     8.492  0.80  0.04  0.00     9.591  1.82  0.00  0.00     4.885  0.47  0.03  0.00     5.675  1.10  0.00  0.00
 91 174 265     6.761  0.30  0.05  0.00     8.883  0.81  0.04  0.00     9.763  1.88  0.00  0.00     5.191  0.49  0.05  0.00     6.263  1.09  0.00  0.00
 91 175 266     7.458  0.31  0.05  0.00     9.669  0.81  0.04  0.00    10.149  1.82  0.00  0.00     5.740  0.49  0.05  0.00     6.908  1.15  0.01  0.00
 91 176 267     7.750  0.30  0.05  0.00     9.972  0.81  0.04  0.00    10.542  1.89  0.01  0.00     6.067  0.49  0.05  0.00     7.473  1.09  0.01  0.00
 91 177 268     8.565  0.29  0.06  0.00    10.950  0.81  0.04  0.00    11.276  1.84  0.02  0.00     6.872  0.48  0.05  0.00     8.127  1.16  0.00  0.00
 91 178 269     9.099  0.31  0.05  0.00    11.250  0.79  0.04  0.00    11.798  1.83  0.02  0.00     7.191  0.48  0.05  0.00     9.008  1.21  0.00  0.00
 91 179 270    10.196  0.31  0.05  0.00    12.419  0.79  0.03  0.03    12.519  1.73  0.02  0.00     8.060  0.52  0.04  0.00     9.969  1.21  0.00  0.00
 91 180 271    10.428  0.31  0.04  0.00    12.473  0.79  0.04  0.01    12.724  1.73  0.02  0.00     8.468  0.48  0.05  0.00    10.665  1.14  0.01  0.00
 91 181 272    13.460  0.83  0.02  0.03    13.556  1.63  0.01  0.00    13.248  1.97  0.00  0.00    11.604  1.21  0.00  0.00    13.053  1.90  0.00  0.00
 91 182 273    13.031  0.84  0.01  0.00    13.709  1.54  0.01  0.00    13.166  2.10  0.00  0.00    11.990  1.16  0.00  0.00    13.026  2.00  0.00  0.00
 91 183 274    14.481  0.83  0.03  0.00    15.053  1.56  0.01  0.00    14.238  2.22  0.01  0.00    13.396  1.18  0.01  0.00    14.036  1.95  0.00  0.00
 91 184 275    14.123  0.83  0.01  0.00    15.257  1.49  0.01  0.00    14.461  2.19  0.00  0.00    13.838  1.15  0.01  0.00    14.097  1.95  0.00  0.00
 92 114 206     1.090  0.33  0.07  0.03     2.153  0.76  0.03  0.02     0.000  0.00  0.00  0.00     0.480  0.44  0.05  0.00     0.000  0.00  0.00  0.00
 92 115 207     1.426  0.34  0.07  0.00     2.746  0.76  0.03  0.03     1.750  1.03  0.03  0.02     0.705  0.48  0.06  0.00     1.302  0.98  0.03  0.02
 92 116 208     1.786  0.34  0.08  0.04     2.986  0.78  0.03  0.04     1.581  1.10  0.02  0.01     0.941  0.49  0.06  0.00     1.530  1.03  0.02  0.00
 92 117 209     2.226  0.37  0.08  0.00     3.273  0.81  0.01  0.00     2.724  1.10  0.02  0.00     1.430  0.47  0.06  0.00     2.398  0.98  0.01  0.00
 92 118 210     2.605  0.35  0.09  0.00     3.611  0.79  0.01  0.06     3.116  1.10  0.02  0.04     1.582  0.54  0.05  0.00     2.914  1.01  0.01  0.02
 92 119 211     3.336  0.37  0.08  0.00     4.413  0.79  0.01  0.02     4.648  1.13  0.02  0.00     2.191  0.55  0.05  0.00     4.057  0.96  0.01  0.00
 92 120 212     3.477  0.35  0.09  0.00     4.667  0.81  0.01  0.05     4.727  1.11  0.03  0.05     2.347  0.55  0.04  0.00     4.285  0.95  0.01  0.04
 92 121 213     4.961  0.34  0.08  0.06     5.990  0.80  0.01  0.04     6.459  1.09  0.03  0.00     3.260  0.55  0.05  0.00     5.859  0.90  0.01  0.00
 92 122 214     4.615  0.40  0.08  0.00     6.021  0.83  0.02  0.04     6.406  1.17  0.04  0.04     3.427  0.54  0.05  0.00     5.879  0.93  0.01  0.05
 92 123 215     6.007  0.37  0.08  0.00     8.251  1.18  0.04  0.00     3.625  2.02  0.04  0.00     4.611  0.55  0.06  0.00     3.457  1.84  0.05  0.00
 92 124 216     6.198  0.40  0.07  0.01     8.383  1.22  0.04  0.05     4.441  1.87  0.01  0.26     5.053  0.59  0.05  0.00     4.134  1.74  0.02  0.02
 92 125 217     7.721  0.36  0.07  0.00     9.958  1.27  0.04  0.16     6.527  1.93  0.02  0.26     6.325  0.55  0.05  0.00     5.423  1.72  0.02  0.03
 92 126 218     8.230  0.35  0.04  0.01    10.117  1.25  0.04  0.08     6.553  1.92  0.02  0.28     6.481  0.58  0.04  0.00     5.880  1.73  0.03  0.00
 92 127 219     7.134  0.32  0.05  0.00     9.604  1.22  0.04  0.34     6.120  1.95  0.02  0.20     5.792  0.56  0.05  0.00     5.440  1.80  0.03  0.01
 92 128 220     4.724  0.33  0.05  0.02     7.560  1.24  0.03  0.41     4.261  1.96  0.03  0.20     3.867  0.54  0.05  0.00     3.725  1.81  0.03  0.02
 92 129 221     4.179  0.28  0.06  0.01     4.078  0.46  0.07  0.01     7.389  1.21  0.03  0.38     3.947  0.34  0.07  0.01     3.916  0.48  0.07  0.01
 92 130 222     6.112  1.20  0.02  0.39     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00     0.000  0.00  0.00  0.00
 92 131 223     6.103  1.21  0.01  0.38     4.619  1.97  0.01  0.76     0.000  0.00  0.00  0.00     4.478  1.83  0.01  0.77     0.000  0.00  0.00  0.00
 92 132 224     5.822  1.20  0.01  0.40     4.536  2.01  0.00  0.75     0.000  0.00  0.00  0.00     4.330  1.79  0.00  0.75     0.000  0.00  0.00  0.00
 92 133 225     2.865  0.52  0.04  0.00     5.231  1.22  0.00  0.42     4.139  2.14  0.00  0.79     2.568  0.60  0.02  0.00     4.006  1.82 -0.00  0.79
 92 134 226     3.356  0.53  0.03  0.00     5.417  1.15  0.02  0.35     4.256  2.08  0.00  0.87     3.139  0.66  0.01  0.00     4.062  1.80  0.00  0.80
