#
#  Z   A s fl     Mexp      Err       Mth    beta20  beta40  Rch
#                [MeV]     [MeV]     [MeV]                   [fm]
#----------------------------------------------------------------------
   0   1 n  2     8.071     0.000
  39 128 Y  0                        90.726   0.040   0.020   4.566
  39 129 Y  0                        98.192  -0.070   0.030   4.576
  39 130 Y  0                       107.231   0.040  -0.010   4.582
  39 131 Y  0                       115.025  -0.060   0.030   4.591
  39 132 Y  0                       124.190  -0.040   0.010   4.599
  40  70 Zr 0                        30.933  -0.220   0.040   4.238
  40  71 Zr 0                        21.661  -0.230   0.030   4.246
  40  72 Zr 0                         9.930  -0.260   0.040   4.257
  40  73 Zr 0                         1.699  -0.270   0.040   4.266
  40  74 Zr 0                        -8.671  -0.280   0.050   4.275
  40  75 Zr 0                       -15.285  -0.310   0.070   4.291
  40  76 Zr 0                       -25.517  -0.240   0.020   4.271
  40  77 Zr 1   -31.600     0.400   -29.818   0.100   0.000   4.240
  40  78 Zr 1   -40.850     0.400   -40.418  -0.230   0.020   4.281
  40  79 Zr 1   -46.770     0.300   -45.546  -0.250   0.030   4.291
  40  80 Zr 1   -54.760     0.300   -53.039  -0.240   0.010   4.292
  40  81 Zr 2   -57.524     0.092   -56.597  -0.250   0.020   4.302
  40  82 Zr 2   -63.614     0.002   -62.914  -0.240   0.010   4.299
  40  83 Zr 2   -65.912     0.006   -65.534   0.190   0.030   4.285
  40  84 Zr 2   -71.422     0.005   -70.858   0.160   0.040   4.283
  40  85 Zr 2   -73.175     0.006   -72.991  -0.170   0.000   4.289
  40  86 Zr 2   -77.969     0.004   -77.866   0.160   0.030   4.290
  40  87 Zr 2   -79.347     0.004   -79.591  -0.120   0.000   4.287
  40  88 Zr 2   -83.629     0.005   -83.661  -0.110   0.010   4.288
  40  89 Zr 2   -84.878     0.003   -84.829   0.090  -0.010   4.290
  40  90 Zr 2   -88.773     0.000   -88.620   0.080   0.010   4.291
  40  91 Zr 2   -87.896     0.000   -87.458  -0.110   0.010   4.301
  40  92 Zr 2   -88.459     0.000   -87.898  -0.130   0.020   4.316
  40  93 Zr 2   -87.122     0.000   -85.897  -0.140   0.030   4.326
  40  94 Zr 2   -87.269     0.000   -86.454  -0.160   0.020   4.343
  40  95 Zr 2   -85.660     0.001   -84.151  -0.190   0.030   4.359
  40  96 Zr 2   -85.439     0.000   -83.900  -0.200   0.040   4.374
  40  97 Zr 2   -82.937     0.000   -81.139  -0.200   0.030   4.383
  40  98 Zr 2   -81.282     0.008   -80.487  -0.220   0.040   4.400
  40  99 Zr 2   -77.617     0.010   -77.195  -0.200   0.020   4.400
  40 100 Zr 2   -76.373     0.008   -76.236  -0.230   0.040   4.423
  40 101 Zr 2   -73.161     0.008   -72.574  -0.240   0.040   4.437
  40 102 Zr 2   -71.581     0.009   -71.228  -0.230   0.030   4.443
  40 103 Zr 2   -67.809     0.009   -67.186  -0.240   0.030   4.455
  40 104 Zr 2   -65.718     0.009   -65.315  -0.240   0.030   4.465
  40 105 Zr 2   -61.458     0.012   -60.679  -0.220   0.020   4.462
  40 106 Zr 1   -58.749     0.200   -58.503  -0.240   0.020   4.482
  40 107 Zr 1   -54.020     0.300   -53.630  -0.260   0.030   4.498
  40 108 Zr 1   -50.950     0.400   -50.952  -0.240   0.020   4.498
  40 109 Zr 1   -45.730     0.500   -45.455  -0.240   0.020   4.507
  40 110 Zr 1   -42.220     0.500   -42.631  -0.240   0.020   4.516
  40 111 Zr 1   -36.480     0.600   -36.755  -0.200   0.010   4.503
  40 112 Zr 1   -32.420     0.700   -33.614  -0.230   0.010   4.526
  40 113 Zr 1   -26.340     0.300   -27.455  -0.200   0.000   4.520
  40 114 Zr 0                       -23.714  -0.190   0.010   4.524
  40 115 Zr 0                       -17.252  -0.150  -0.010   4.520
  40 116 Zr 0                       -13.107  -0.080  -0.010   4.510
  40 117 Zr 0                        -7.035  -0.100   0.000   4.520
  40 118 Zr 0                        -2.644  -0.050   0.000   4.519
  40 119 Zr 0                         4.114   0.070   0.000   4.530
  40 120 Zr 0                         8.200   0.050   0.000   4.533
  40 121 Zr 0                        15.364   0.050  -0.010   4.540
  40 122 Zr 0                        20.700   0.000   0.000   4.543
  40 123 Zr 0                        28.551  -0.050   0.010   4.550
  40 124 Zr 0                        35.047   0.050   0.010   4.556
  40 125 Zr 0                        43.488   0.050  -0.020   4.562
  40 126 Zr 0                        50.285  -0.060   0.000   4.568
  40 127 Zr 0                        59.098  -0.050   0.010   4.572
  40 128 Zr 0                        66.327  -0.050   0.000   4.579
  40 129 Zr 0                        74.988   0.040   0.020   4.586
  40 130 Zr 0                        82.244  -0.080   0.040   4.599
  40 131 Zr 0                        91.089  -0.050   0.020   4.601
  40 132 Zr 0                        99.148  -0.040   0.020   4.607
  40 133 Zr 0                       107.973   0.030   0.000   4.616
  40 134 Zr 0                       116.035  -0.040   0.010   4.624
  41  72 Nb 0                        34.310   0.270   0.070   4.282
  41  73 Nb 0                        22.438  -0.260   0.050   4.290
  41  74 Nb 0                        13.683  -0.260   0.040   4.292
  41  75 Nb 0                         2.511  -0.290   0.060   4.313
  41  76 Nb 0                        -4.844  -0.300   0.070   4.317
  41  77 Nb 0                       -15.156  -0.250   0.030   4.300
  41  78 Nb 0                       -20.995   0.210   0.030   4.288
  41  79 Nb 1   -31.650     0.500   -30.944  -0.280   0.050   4.327
  41  80 Nb 1   -38.420     0.400   -35.946   0.080   0.010   4.274
  41  81 Nb 1   -46.360     0.400   -45.290  -0.230   0.010   4.312
  41  82 Nb 1   -51.810     0.300   -49.728  -0.230   0.010   4.318
  41  83 Nb 2   -57.613     0.162   -56.682  -0.230   0.010   4.321
  41  84 Nb 2   -61.194     0.000   -60.082   0.190   0.040   4.309
  41  85 Nb 2   -66.280     0.004   -66.518   0.130   0.030   4.302
  41  86 Nb 2   -69.134     0.005   -68.657   0.140   0.040   4.309
  41  87 Nb 2   -73.874     0.007   -74.048   0.150   0.030   4.314
  41  88 Nb 2   -76.172     0.058   -76.473  -0.100   0.000   4.305
  41  89 Nb 2   -80.626     0.024   -80.600  -0.070   0.010   4.305
  41  90 Nb 2   -82.662     0.003   -82.833   0.090   0.010   4.311
  41  91 Nb 2   -86.638     0.003   -86.736  -0.080   0.010   4.312
  41  92 Nb 2   -86.453     0.002   -86.296  -0.100   0.010   4.322
  41  93 Nb 2   -87.213     0.001   -87.006  -0.100   0.010   4.330
  41  94 Nb 2   -86.369     0.001   -85.438  -0.110   0.020   4.343
  41  95 Nb 2   -86.786     0.001   -86.375   0.130   0.020   4.356
  41  96 Nb 2   -85.603     0.000   -84.281  -0.190   0.030   4.382
  41  97 Nb 2   -85.603     0.004   -84.553   0.140   0.020   4.375
  41  98 Nb 2   -83.525     0.005   -82.177   0.130   0.020   4.382
  41  99 Nb 2   -82.335     0.012   -82.000   0.260   0.030   4.430
  41 100 Nb 2   -79.791     0.008   -79.094  -0.230   0.040   4.438
  41 101 Nb 2   -78.891     0.004   -78.666  -0.240   0.050   4.452
  41 102 Nb 2   -76.298     0.003   -75.489  -0.250   0.050   4.462
  41 103 Nb 2   -75.029     0.004   -74.489  -0.250   0.040   4.471
  41 104 Nb 2   -71.811     0.002   -70.810  -0.250   0.040   4.479
  41 105 Nb 2   -69.916     0.004   -69.454  -0.250   0.040   4.489
  41 106 Nb 2   -66.203     0.001   -65.363  -0.240   0.030   4.495
  41 107 Nb 2   -63.724     0.008   -63.588  -0.250   0.030   4.504
  41 108 Nb 2   -59.545     0.008   -59.158  -0.250   0.030   4.513
  41 109 Nb 2   -56.690     0.431   -56.786  -0.240   0.020   4.517
  41 110 Nb 2   -52.310     0.838   -51.841  -0.240   0.020   4.527
  41 111 Nb 1   -48.960     0.300   -49.284  -0.240   0.020   4.532
  41 112 Nb 1   -44.070     0.300   -43.911  -0.230   0.010   4.538
  41 113 Nb 1   -40.210     0.400   -40.849  -0.220   0.010   4.543
  41 114 Nb 1   -34.960     0.500   -35.279  -0.200   0.000   4.541
  41 115 Nb 1   -30.880     0.500   -31.685  -0.170   0.000   4.536
  41 116 Nb 1   -25.230     0.300   -25.360  -0.080   0.000   4.521
  41 117 Nb 0                       -21.807  -0.070   0.000   4.526
  41 118 Nb 0                       -15.879  -0.070   0.000   4.535
  41 119 Nb 0                       -12.249  -0.060   0.010   4.540
  41 120 Nb 0                        -6.046  -0.060   0.000   4.547
  41 121 Nb 0                        -2.195  -0.060   0.000   4.552
  41 122 Nb 0                         4.582   0.060   0.000   4.562
  41 123 Nb 0                         8.899  -0.040   0.000   4.566
  41 124 Nb 0                        16.637  -0.070   0.010   4.574
  41 125 Nb 0                        23.023  -0.060   0.010   4.579
  41 126 Nb 0                        31.490  -0.060   0.000   4.584
  41 127 Nb 0                        37.891  -0.070   0.010   4.588
  41 128 Nb 0                        46.172  -0.070   0.010   4.595
  41 129 Nb 0                        53.134  -0.080   0.020   4.602
  41 130 Nb 0                        61.334  -0.100   0.020   4.614
  41 131 Nb 0                        68.647  -0.100   0.020   4.621
  41 132 Nb 0                        77.400  -0.090   0.010   4.622
  41 133 Nb 0                        84.741  -0.100   0.020   4.637
  41 134 Nb 0                        93.149  -0.110   0.020   4.647
  41 135 Nb 0                       101.423  -0.190   0.050   4.693
  41 136 Nb 0                       109.995  -0.190   0.030   4.698
  42  74 Mo 0                        31.822   0.280   0.040   4.310
  42  75 Mo 0                        22.303  -0.260   0.040   4.319
  42  76 Mo 0                        10.926  -0.270   0.050   4.326
  42  77 Mo 0                         3.273  -0.310   0.070   4.347
  42  78 Mo 0                        -7.983  -0.200   0.010   4.311
  42  79 Mo 0                       -15.216  -0.190   0.000   4.313
  42  80 Mo 0                       -25.095  -0.200   0.000   4.318
  42  81 Mo 1   -31.460     0.500   -30.601   0.060   0.000   4.297
  42  82 Mo 1   -40.370     0.400   -40.275  -0.220   0.010   4.336
  42  83 Mo 1   -46.340     0.401   -45.230  -0.110   0.000   4.311
  42  84 Mo 1   -54.170     0.298   -53.054  -0.230   0.000   4.346
  42  85 Mo 2   -57.510     0.016   -57.277   0.180   0.030   4.330
  42  86 Mo 2   -64.111     0.003   -63.931   0.150   0.040   4.328
  42  87 Mo 2   -66.885     0.003   -66.823   0.210   0.060   4.344
  42  88 Mo 2   -72.687     0.004   -72.967   0.140   0.010   4.333
  42  89 Mo 2   -75.015     0.004   -75.477  -0.110   0.000   4.331
  42  90 Mo 2   -80.173     0.003   -80.283   0.110   0.010   4.334
  42  91 Mo 2   -82.209     0.006   -82.872   0.060  -0.010   4.333
  42  92 Mo 2   -86.809     0.000   -86.847   0.040   0.000   4.329
  42  93 Mo 2   -86.807     0.000   -86.786  -0.080   0.010   4.339
  42  94 Mo 2   -88.414     0.000   -88.219  -0.120   0.020   4.359
  42  95 Mo 2   -87.712     0.000   -86.950  -0.130   0.030   4.372
  42  96 Mo 2   -88.795     0.000   -88.384   0.170   0.020   4.385
  42  97 Mo 2   -87.545     0.000   -86.874  -0.170   0.030   4.396
  42  98 Mo 2   -88.116     0.000   -87.570   0.210   0.050   4.419
  42  99 Mo 2   -85.970     0.000   -85.687  -0.220   0.040   4.437
  42 100 Mo 2   -86.193     0.000   -85.922  -0.200   0.030   4.440
  42 101 Mo 2   -83.520     0.000   -83.455  -0.190   0.020   4.439
  42 102 Mo 2   -83.561     0.008   -83.409  -0.220   0.030   4.466
  42 103 Mo 2   -80.954     0.009   -80.538  -0.230   0.030   4.478
  42 104 Mo 2   -80.344     0.009   -79.982  -0.240   0.030   4.488
  42 105 Mo 2   -77.331     0.009   -76.525  -0.240   0.030   4.499
  42 106 Mo 2   -76.128     0.009   -75.735  -0.230   0.020   4.505
  42 107 Mo 2   -72.545     0.009   -71.856  -0.230   0.030   4.512
  42 108 Mo 2   -70.749     0.009   -70.621  -0.240   0.020   4.525
  42 109 Mo 2   -66.659     0.011   -66.509  -0.250   0.020   4.539
  42 110 Mo 2   -64.536     0.024   -64.694  -0.240   0.020   4.541
  42 111 Mo 2   -59.940     0.013   -59.953  -0.210   0.010   4.537
  42 112 Mo 1   -57.480     0.200   -57.925  -0.230   0.010   4.555
  42 113 Mo 1   -52.650     0.300   -52.892  -0.230   0.020   4.558
  42 114 Mo 1   -49.680     0.300   -50.276  -0.190   0.010   4.552
  42 115 Mo 1   -44.550     0.400   -45.143  -0.200   0.000   4.563
  42 116 Mo 1   -41.210     0.500   -42.132  -0.190  -0.010   4.568
  42 117 Mo 1   -35.689     0.500   -36.347  -0.200   0.010   4.579
  42 118 Mo 1   -32.370     0.500   -32.890   0.070   0.000   4.546
  42 119 Mo 1   -26.580     0.300   -27.469  -0.100   0.000   4.563
  42 120 Mo 0                       -24.319   0.110   0.010   4.568
  42 121 Mo 0                       -18.111   0.080   0.000   4.571
  42 122 Mo 0                       -14.663   0.060   0.000   4.573
  42 123 Mo 0                        -8.481   0.050   0.000   4.580
  42 124 Mo 0                        -4.396  -0.030   0.000   4.582
  42 125 Mo 0                         3.400  -0.060   0.010   4.593
  42 126 Mo 0                         9.438   0.060   0.010   4.598
  42 127 Mo 0                        17.415   0.060  -0.020   4.602
  42 128 Mo 0                        23.705   0.110   0.030   4.615
  42 129 Mo 0                        32.062  -0.060   0.010   4.613
  42 130 Mo 0                        38.839   0.070   0.010   4.620
  42 131 Mo 0                        47.195   0.050   0.000   4.625
  42 132 Mo 0                        54.311  -0.060   0.010   4.633
  42 133 Mo 0                        62.329  -0.090   0.010   4.645
  42 134 Mo 0                        69.550  -0.160   0.030   4.676
  42 135 Mo 0                        77.966  -0.110   0.030   4.667
  42 136 Mo 0                        85.317  -0.160   0.030   4.692
  42 137 Mo 0                        93.619  -0.170   0.040   4.707
  42 138 Mo 0                       101.645  -0.200   0.040   4.731
  42 139 Mo 0                       111.282  -0.180   0.020   4.735
  42 140 Mo 0                       118.318  -0.210   0.050   4.755
  42 141 Mo 0                       127.365  -0.200   0.030   4.762
  42 142 Mo 0                       135.357  -0.230   0.040   4.785
  42 143 Mo 0                       145.058  -0.230   0.030   4.795
  42 144 Mo 0                       152.928  -0.220   0.030   4.802
  42 145 Mo 0                       162.113  -0.210   0.020   4.809
  42 146 Mo 0                       170.736  -0.220   0.020   4.834
  43  76 Tc 0                        34.930   0.310   0.040   4.356
  43  77 Tc 0                        23.039  -0.280   0.050   4.361
  43  78 Tc 0                        14.566  -0.300   0.070   4.372
  43  79 Tc 0                         3.318  -0.210   0.020   4.340
  43  80 Tc 0                        -4.296  -0.150   0.010   4.329
  43  81 Tc 0                       -14.209  -0.130   0.000   4.327
  43  82 Tc 0                       -21.983  -0.200   0.000   4.346
  43  83 Tc 1   -31.320     0.500   -30.953  -0.220   0.010   4.361
  43  84 Tc 1   -37.700     0.400   -36.693  -0.210   0.010   4.359
  43  85 Tc 1   -45.850     0.400   -45.541   0.180   0.030   4.350
  43  86 Tc 1   -51.570     0.300   -50.762   0.180   0.030   4.350
  43  87 Tc 2   -57.690     0.004   -57.621   0.070  -0.010   4.339
  43  88 Tc 2   -61.670     0.004   -61.666   0.220   0.070   4.368
  43  89 Tc 2   -67.395     0.004   -68.247   0.150   0.020   4.355
  43  90 Tc 2   -70.725     0.001   -70.810  -0.110   0.000   4.349
  43  91 Tc 2   -75.987     0.002   -76.309   0.090  -0.010   4.354
  43  92 Tc 2   -78.926     0.003   -79.616   0.060  -0.020   4.353
  43  93 Tc 2   -83.606     0.001   -83.780  -0.070   0.010   4.354
  43  94 Tc 2   -84.158     0.004   -84.489  -0.120   0.010   4.371
  43  95 Tc 2   -86.021     0.005   -86.146  -0.110   0.010   4.379
  43  96 Tc 2   -85.822     0.005   -85.528   0.150   0.030   4.392
  43  97 Tc 2   -87.224     0.004   -87.221   0.180   0.050   4.414
  43  98 Tc 2   -86.432     0.003   -86.030   0.180   0.040   4.423
  43  99 Tc 2   -87.328     0.001   -87.404   0.200   0.050   4.435
  43 100 Tc 2   -86.021     0.001   -85.643   0.160   0.050   4.434
  43 101 Tc 2   -86.345     0.024   -86.385   0.210   0.070   4.456
  43 102 Tc 2   -84.573     0.009   -84.524   0.190   0.030   4.459
  43 103 Tc 2   -84.604     0.010   -84.503   0.220   0.070   4.474
  43 104 Tc 2   -82.499     0.025   -82.225   0.220   0.070   4.483
  43 105 Tc 2   -82.286     0.035   -81.726   0.250   0.090   4.500
  43 106 Tc 2   -79.776     0.012   -78.898   0.240   0.090   4.507
  43 107 Tc 2   -78.750     0.009   -78.276  -0.240   0.030   4.527
  43 108 Tc 2   -75.923     0.009   -75.392   0.330   0.080   4.560
  43 109 Tc 2   -74.283     0.010   -73.976  -0.240   0.020   4.544
  43 110 Tc 2   -71.035     0.009   -70.347  -0.240   0.020   4.553
  43 111 Tc 2   -69.025     0.011   -68.870  -0.230   0.010   4.559
  43 112 Tc 2   -65.259     0.006   -64.658  -0.220   0.000   4.558
  43 113 Tc 2   -62.812     0.003   -62.834  -0.220   0.010   4.568
  43 114 Tc 2   -58.600     0.433   -58.480   0.200   0.060   4.559
  43 115 Tc 1   -55.796     0.196   -56.083  -0.190   0.000   4.570
  43 116 Tc 1   -51.214     0.298   -51.483   0.170   0.060   4.568
  43 117 Tc 1   -48.140     0.400   -48.673  -0.170   0.000   4.581
  43 118 Tc 1   -43.290     0.400   -44.154   0.140   0.010   4.572
  43 119 Tc 1   -40.170     0.500   -41.316   0.140   0.010   4.582
  43 120 Tc 1   -35.000     0.500   -35.967   0.120  -0.020   4.584
  43 121 Tc 1   -31.540     0.500   -32.482   0.060  -0.010   4.578
  43 122 Tc 1   -26.305     0.300   -26.768   0.050  -0.010   4.585
  43 123 Tc 0                       -23.814   0.060   0.000   4.591
  43 124 Tc 0                       -18.025   0.060  -0.010   4.601
  43 125 Tc 0                       -14.070  -0.030   0.000   4.599
  43 126 Tc 0                        -6.926   0.040   0.010   4.608
  43 127 Tc 0                        -1.068   0.060   0.010   4.615
  43 128 Tc 0                         6.702   0.080   0.010   4.622
  43 129 Tc 0                        12.681   0.110   0.030   4.634
  43 130 Tc 0                        20.811   0.070   0.010   4.632
  43 131 Tc 0                        27.368   0.070   0.010   4.639
  43 132 Tc 0                        35.447   0.060   0.000   4.645
  43 133 Tc 0                        41.511   0.160   0.030   4.678
  43 134 Tc 0                        49.757   0.140   0.010   4.679
  43 135 Tc 0                        56.605   0.180   0.030   4.700
  43 136 Tc 0                        65.246   0.170   0.030   4.704
  43 137 Tc 0                        72.430  -0.140   0.020   4.703
  43 138 Tc 0                        80.416  -0.150   0.030   4.716
  43 139 Tc 0                        88.209  -0.150   0.020   4.724
  43 140 Tc 0                        98.613  -0.200   0.050   4.758
  43 141 Tc 0                       104.496  -0.210   0.050   4.774
  43 142 Tc 0                       113.427  -0.220   0.050   4.789
  43 143 Tc 0                       121.256  -0.230   0.050   4.803
  43 144 Tc 0                       130.465  -0.230   0.040   4.808
  43 145 Tc 0                       138.121  -0.230   0.040   4.820
  43 146 Tc 0                       146.701  -0.230   0.030   4.833
  43 147 Tc 0                       155.465  -0.230   0.030   4.839
  43 148 Tc 0                       165.130  -0.220   0.030   4.842
  44  78 Ru 0                        32.884   0.300   0.040   4.383
  44  79 Ru 0                        23.938  -0.310   0.080   4.403
  44  80 Ru 0                        11.920  -0.160   0.010   4.351
  44  81 Ru 0                         3.633  -0.170   0.020   4.358
  44  82 Ru 0                        -7.322  -0.210   0.030   4.372
  44  83 Ru 0                       -14.642   0.080   0.010   4.348
  44  84 Ru 0                       -24.115   0.050  -0.010   4.349
  44  85 Ru 1   -30.630     0.500   -31.110  -0.100   0.010   4.357
  44  86 Ru 1   -39.770     0.400   -40.147   0.090   0.000   4.359
  44  87 Ru 1   -45.730     0.400   -46.046   0.190   0.050   4.376
  44  88 Ru 1   -54.340     0.300   -53.998   0.130   0.040   4.369
  44  89 Ru 2   -58.369     0.024   -58.086   0.160   0.060   4.378
  44  90 Ru 2   -64.884     0.004   -65.558   0.140   0.030   4.375
  44  91 Ru 2   -68.240     0.002   -68.495   0.130   0.020   4.381
  44  92 Ru 2   -74.301     0.003   -74.974   0.110   0.020   4.377
  44  93 Ru 2   -77.217     0.002   -78.433   0.070  -0.010   4.378
  44  94 Ru 2   -82.584     0.003   -83.222   0.040   0.000   4.373
  44  95 Ru 2   -83.458     0.010   -83.893  -0.070   0.010   4.382
  44  96 Ru 2   -86.080     0.000   -86.108  -0.120   0.020   4.402
  44  97 Ru 2   -86.121     0.003   -85.835   0.140   0.020   4.412
  44  98 Ru 2   -88.225     0.006   -87.961   0.180   0.040   4.430
  44  99 Ru 2   -87.625     0.000   -87.131   0.190   0.040   4.443
  44 100 Ru 2   -89.227     0.000   -88.861   0.200   0.060   4.457
  44 101 Ru 2   -87.958     0.000   -87.473   0.210   0.040   4.471
  44 102 Ru 2   -89.106     0.000   -88.786   0.230   0.040   4.484
  44 103 Ru 2   -87.267     0.000   -87.148   0.210   0.010   4.484
  44 104 Ru 2   -88.096     0.002   -87.889   0.240   0.050   4.504
  44 105 Ru 2   -85.935     0.002   -85.833   0.220   0.070   4.504
  44 106 Ru 2   -86.323     0.005   -85.911   0.250   0.060   4.523
  44 107 Ru 2   -83.863     0.009   -83.444   0.270   0.020   4.541
  44 108 Ru 2   -83.661     0.009   -83.263  -0.240   0.030   4.548
  44 109 Ru 2   -80.738     0.009   -80.357   0.270   0.060   4.555
  44 110 Ru 2   -80.073     0.009   -79.796  -0.240   0.030   4.568
  44 111 Ru 2   -76.785     0.010   -76.544  -0.240   0.020   4.573
  44 112 Ru 2   -75.631     0.010   -75.459  -0.230   0.010   4.579
  44 113 Ru 2   -71.868     0.038   -71.532  -0.220   0.010   4.582
  44 114 Ru 2   -70.221     0.004   -70.237  -0.220   0.010   4.587
  44 115 Ru 2   -66.105     0.025   -66.041   0.200   0.060   4.580
  44 116 Ru 2   -64.069     0.004   -64.247  -0.220   0.020   4.604
  44 117 Ru 2   -59.490     0.433   -60.039   0.190   0.030   4.592
  44 118 Ru 1   -57.000     0.200   -57.664  -0.180   0.000   4.601
  44 119 Ru 1   -52.080     0.300   -52.831  -0.190   0.000   4.614
  44 120 Ru 1   -49.720     0.400   -50.744   0.130   0.010   4.598
  44 121 Ru 1   -44.620     0.400   -45.878   0.110   0.000   4.600
  44 122 Ru 1   -41.780     0.500   -42.956   0.070   0.000   4.599
  44 123 Ru 1   -36.550     0.500   -37.726   0.080   0.000   4.609
  44 124 Ru 1   -33.590     0.600   -35.144   0.070   0.000   4.614
  44 125 Ru 1   -28.370     0.300   -29.434   0.050   0.000   4.619
  44 126 Ru 0                       -26.163   0.030   0.000   4.621
  44 127 Ru 0                       -18.817   0.040   0.010   4.627
  44 128 Ru 0                       -13.433   0.060  -0.010   4.636
  44 129 Ru 0                        -5.667   0.070   0.010   4.642
  44 130 Ru 0                        -0.137   0.080   0.030   4.650
  44 131 Ru 0                         7.665   0.080   0.010   4.655
  44 132 Ru 0                        13.652   0.100   0.020   4.665
  44 133 Ru 0                        21.493   0.140   0.030   4.682
  44 134 Ru 0                        27.639   0.150   0.030   4.693
  44 135 Ru 0                        35.694   0.140   0.010   4.698
  44 136 Ru 0                        42.393   0.200   0.050   4.725
  44 137 Ru 0                        50.944   0.120   0.000   4.706
  44 138 Ru 0                        57.511   0.220   0.050   4.750
  44 139 Ru 0                        65.519   0.150   0.020   4.731
  44 140 Ru 0                        72.952   0.230   0.080   4.772
  44 141 Ru 0                        81.439  -0.190   0.040   4.773
  44 142 Ru 0                        88.750   0.240   0.080   4.792
  44 143 Ru 0                        97.479  -0.190   0.040   4.789
  44 144 Ru 0                       104.992   0.280   0.070   4.831
  44 145 Ru 0                       113.555  -0.220   0.040   4.822
  44 146 Ru 0                       121.439   0.300   0.100   4.854
  44 147 Ru 0                       131.201   0.310   0.080   4.872
  44 148 Ru 0                       138.427  -0.220   0.050   4.846
  44 149 Ru 0                       146.755   0.230   0.080   4.844
  44 150 Ru 0                       155.218  -0.220   0.010   4.866
  45  80 Rh 0                        35.958   0.190   0.010   4.377
  45  81 Rh 0                        23.681  -0.180   0.020   4.384
  45  82 Rh 0                        14.963  -0.180   0.020   4.385
  45  83 Rh 0                         4.036  -0.150   0.010   4.380
  45  84 Rh 0                        -3.687  -0.060   0.000   4.369
  45  85 Rh 0                       -13.796  -0.040   0.010   4.373
  45  86 Rh 0                       -21.355  -0.080   0.010   4.377
  45  87 Rh 0                       -30.673   0.070   0.010   4.379
  45  88 Rh 1   -36.860     0.400   -37.094   0.070  -0.010   4.381
  45  89 Rh 1   -45.651     0.361   -45.978   0.160   0.050   4.396
  45  90 Rh 1   -51.634     0.200   -51.335   0.180   0.050   4.401
  45  91 Rh 1   -58.570     0.298   -58.954   0.150   0.040   4.401
  45  92 Rh 2   -62.999     0.004   -62.992   0.130   0.010   4.399
  45  93 Rh 2   -69.012     0.003   -69.444  -0.070   0.010   4.392
  45  94 Rh 2   -72.908     0.003   -73.919   0.090   0.000   4.396
  45  95 Rh 2   -78.341     0.004   -78.683   0.040   0.010   4.393
  45  96 Rh 2   -79.688     0.010   -80.145  -0.070   0.010   4.402
  45  97 Rh 2   -82.598     0.035   -82.464  -0.100   0.020   4.418
  45  98 Rh 2   -83.175     0.012   -82.813   0.130   0.030   4.430
  45  99 Rh 2   -85.585     0.019   -85.447   0.190   0.040   4.457
  45 100 Rh 2   -85.591     0.018   -85.057   0.210   0.040   4.468
  45 101 Rh 2   -87.412     0.006   -87.268   0.220   0.040   4.480
  45 102 Rh 2   -86.783     0.006   -86.322   0.220   0.040   4.493
  45 103 Rh 2   -88.032     0.002   -88.096   0.230   0.050   4.505
  45 104 Rh 2   -86.959     0.002   -86.726   0.260   0.040   4.521
  45 105 Rh 2   -87.851     0.003   -87.948   0.240   0.020   4.521
  45 106 Rh 2   -86.363     0.005   -86.232   0.220   0.010   4.526
  45 107 Rh 2   -86.864     0.012   -86.898   0.260   0.020   4.545
  45 108 Rh 2   -85.031     0.014   -84.958   0.240   0.010   4.547
  45 109 Rh 2   -84.999     0.004   -84.952   0.260   0.020   4.562
  45 110 Rh 2   -82.829     0.018   -82.517   0.270   0.020   4.575
  45 111 Rh 2   -82.304     0.007   -82.070   0.270   0.010   4.584
  45 112 Rh 2   -79.731     0.044   -79.104  -0.240   0.020   4.593
  45 113 Rh 2   -78.767     0.007   -78.497   0.260   0.010   4.594
  45 114 Rh 2   -75.710     0.072   -75.312   0.260   0.020   4.603
  45 115 Rh 2   -74.229     0.007   -74.087   0.250   0.020   4.606
  45 116 Rh 2   -70.736     0.074   -70.498   0.210   0.060   4.604
  45 117 Rh 2   -68.897     0.009   -68.849   0.220   0.020   4.613
  45 118 Rh 2   -64.887     0.024   -65.161   0.220   0.000   4.618
  45 119 Rh 2   -62.823     0.009   -63.168  -0.140  -0.010   4.608
  45 120 Rh 1   -58.620     0.200   -59.160   0.180   0.020   4.621
  45 121 Rh 2   -56.250     0.619   -56.788   0.140   0.020   4.618
  45 122 Rh 1   -51.880     0.300   -52.450   0.120   0.010   4.620
  45 123 Rh 1   -49.190     0.400   -50.076   0.090   0.000   4.622
  45 124 Rh 1   -44.710     0.400   -45.327   0.080   0.000   4.627
  45 125 Rh 1   -41.830     0.500   -42.757   0.050  -0.010   4.630
  45 126 Rh 1   -37.200     0.500   -38.166   0.060   0.000   4.637
  45 127 Rh 1   -33.730     0.600   -35.029  -0.040   0.010   4.641
  45 128 Rh 1   -27.340     0.300   -28.120   0.040   0.010   4.644
  45 129 Rh 0                       -22.608   0.050   0.010   4.654
  45 130 Rh 0                       -15.356   0.080   0.020   4.661
  45 131 Rh 0                        -9.775   0.100   0.030   4.672
  45 132 Rh 0                        -2.389   0.090   0.020   4.676
  45 133 Rh 0                         3.398   0.140   0.040   4.693
  45 134 Rh 0                        10.925   0.150   0.040   4.704
  45 135 Rh 0                        17.020   0.170   0.040   4.717
