#
#  Z   A s fl     Mexp      Err       Mth      Emic    beta2   beta3   beta4   beta6
#                [MeV]     [MeV]     [MeV]     [MeV]                                
#----------------------------------------------------------------------------------------------------
   0   1 n  2     8.071     0.000
  50 127 Sn 2   -83.470     0.009   -83.530    -5.020  -0.011   0.000   0.000   0.000
  50 128 Sn 2   -83.361     0.018   -83.410    -6.340   0.000   0.000   0.000   0.000
  50 129 Sn 2   -80.591     0.017   -80.570    -7.390  -0.011   0.000   0.000   0.000
  50 130 Sn 2   -80.132     0.002   -80.150    -8.840   0.011   0.000   0.000   0.000
  50 131 Sn 2   -77.265     0.004   -76.920    -9.920   0.011   0.000  -0.012   0.000
  50 132 Sn 2   -76.547     0.002   -75.940   -11.220   0.000   0.000   0.000   0.000
  50 133 Sn 2   -70.874     0.002   -70.360   -10.330  -0.011   0.000   0.000   0.000
  50 134 Sn 2   -66.434     0.003   -66.650    -9.310   0.000   0.000   0.000   0.000
  50 135 Sn 2   -60.632     0.003   -60.400    -8.120   0.000   0.000   0.000   0.000
  50 136 Sn 1   -56.170     0.200   -56.130    -6.910   0.000   0.000   0.000   0.000
  50 137 Sn 1   -50.150     0.300   -49.650    -5.860   0.000   0.000   0.000   0.000
  50 138 Sn 1   -45.510     0.400   -45.110    -4.760   0.000   0.000   0.000   0.000
  50 139 Sn 1   -39.310     0.400   -38.320    -3.730   0.000   0.000   0.000   0.000
  50 140 Sn 1   -34.490     0.300   -33.570    -2.760   0.000   0.000   0.000   0.000
  50 141 Sn 0                       -26.450    -1.740   0.000   0.000  -0.012   0.000
  50 142 Sn 0                       -21.610    -1.030   0.000   0.000   0.000   0.000
  50 143 Sn 0                       -14.540    -0.380   0.075   0.000   0.026   0.002
  50 144 Sn 0                        -9.550     0.160   0.096   0.000   0.028   0.002
  50 145 Sn 0                        -1.990     1.010   0.216   0.000   0.080   0.005
  50 146 Sn 0                         3.070     1.290   0.226   0.000   0.082  -0.004
  50 147 Sn 0                         9.910     1.120   0.226   0.000   0.070  -0.007
  50 148 Sn 0                        15.320     1.460   0.249   0.000   0.062  -0.009
  50 149 Sn 0                        22.510     1.350   0.260   0.000   0.051  -0.011
  50 150 Sn 0                        28.060     1.540   0.261   0.000   0.039  -0.014
  50 151 Sn 0                        35.440     1.350   0.261   0.000   0.039  -0.014
  50 152 Sn 0                        41.260     1.520   0.261   0.000   0.027  -0.017
  50 153 Sn 0                        48.890     1.320   0.273   0.000   0.017  -0.020
  50 154 Sn 0                        54.990     1.490   0.262   0.000   0.002  -0.013
  50 155 Sn 0                        62.970     1.380   0.262   0.000   0.002  -0.013
  50 156 Sn 0                        69.300     1.530   0.252   0.000  -0.014  -0.006
  50 157 Sn 0                        77.460     1.350   0.252   0.000  -0.026  -0.009
  50 158 Sn 0                        83.900     1.360   0.229   0.000  -0.031   0.001
  50 159 Sn 0                        92.140     1.030   0.230   0.000  -0.043  -0.001
  50 160 Sn 0                        98.840     1.050   0.196   0.000  -0.035   0.002
  50 161 Sn 0                       107.330     0.740   0.196   0.000  -0.048   0.010
  50 162 Sn 0                       114.030     0.520   0.163   0.000  -0.039   0.003
  50 163 Sn 0                       122.490    -0.050   0.163   0.000  -0.051   0.002
  50 164 Sn 0                       129.110    -0.560   0.119   0.000  -0.031  -0.004
  50 165 Sn 0                       137.630    -1.280   0.119   0.000  -0.043   0.005
  50 166 Sn 0                       144.440    -1.840   0.108   0.000  -0.044   0.005
  50 167 Sn 0                       153.060    -2.660   0.108   0.000  -0.044   0.005
  50 168 Sn 0                       160.080    -3.220   0.108   0.000  -0.045   0.015
  50 169 Sn 0                       168.930    -4.010   0.086   0.000  -0.034   0.007
  51  97 Sb 0                       -12.430    -4.100  -0.021   0.000   0.000   0.000
  51  98 Sb 0                       -20.310    -4.760   0.021   0.000   0.012   0.000
  51  99 Sb 0                       -30.410    -6.060   0.011   0.000   0.012   0.000
  51 100 Sb 0                       -37.450    -6.780   0.032   0.000   0.012   0.000
  51 101 Sb 0                       -46.480    -7.900   0.011   0.000   0.012   0.000
  51 102 Sb 1   -51.100     0.400   -50.750    -6.980   0.032   0.000   0.024   0.011
  51 103 Sb 1   -56.670     0.300   -56.570    -6.030   0.021   0.000   0.012   0.010
  51 104 Sb 1   -59.295     0.101   -59.250    -4.610   0.075   0.000   0.051   0.004
  51 105 Sb 2   -64.015     0.022   -63.850    -3.510   0.086   0.000   0.051   0.015
  51 106 Sb 2   -66.473     0.007   -66.280    -2.570   0.107   0.000   0.053   0.006
  51 107 Sb 2   -70.653     0.004   -70.350    -1.700   0.117   0.000   0.042  -0.005
  51 108 Sb 2   -72.445     0.005   -72.300    -0.990   0.117   0.000   0.042  -0.005
  51 109 Sb 2   -76.251     0.005   -75.850    -0.320   0.128   0.000   0.031  -0.007
  51 110 Sb 2   -77.450     0.006   -77.340     0.180   0.118   0.000   0.017   0.002
  51 111 Sb 2   -80.837     0.009   -80.390     0.680   0.118   0.000   0.005   0.000
  51 112 Sb 2   -81.599     0.018   -81.310     1.110   0.118   0.000   0.005   0.000
  51 113 Sb 2   -84.417     0.017   -83.960     1.360   0.107   0.000   0.004   0.010
  51 114 Sb 2   -84.497     0.020   -84.150     1.900  -0.135   0.000   0.018  -0.002
  51 115 Sb 2   -87.003     0.016   -86.450     1.880  -0.135   0.000   0.019   0.008
  51 116 Sb 2   -86.822     0.005   -86.540     1.940  -0.135   0.000   0.019   0.008
  51 117 Sb 2   -88.640     0.008   -88.380     1.790  -0.145   0.000   0.020   0.007
  51 118 Sb 2   -87.996     0.003   -88.050     1.710  -0.156   0.000   0.010   0.018
  51 119 Sb 2   -89.476     0.007   -89.450     1.440  -0.146   0.000   0.008   0.009
  51 120 Sb 2   -88.417     0.007   -88.610     1.320  -0.146   0.000   0.008   0.009
  51 121 Sb 2   -89.599     0.003   -89.750     0.780  -0.125  -0.013  -0.006   0.001
  51 122 Sb 2   -88.334     0.003   -88.610     0.460  -0.125   0.000  -0.017   0.003
  51 123 Sb 2   -89.223     0.001   -89.330    -0.190  -0.115   0.000  -0.018   0.002
  51 124 Sb 2   -87.619     0.001   -87.860    -0.670  -0.105   0.000  -0.019  -0.007
  51 125 Sb 2   -88.255     0.003   -88.260    -1.490  -0.105   0.000  -0.019  -0.007
  51 126 Sb 2   -86.393     0.032   -86.510    -2.160  -0.104   0.000  -0.031  -0.006
  51 127 Sb 2   -86.698     0.005   -86.730    -3.280  -0.052   0.000   0.001   0.000
  51 128 Sb 2   -84.630     0.019   -84.740    -4.150  -0.042   0.000   0.001   0.000
  51 129 Sb 2   -84.629     0.021   -84.670    -5.430  -0.032   0.000   0.000   0.000
  51 130 Sb 2   -82.286     0.014   -82.420    -6.480  -0.032   0.000   0.000   0.000
  51 131 Sb 2   -81.981     0.002   -82.110    -7.960  -0.021   0.000   0.000   0.000
  51 132 Sb 2   -79.635     0.002   -79.340    -8.900   0.032   0.000   0.000   0.010
  51 133 Sb 2   -78.924     0.003   -78.400   -10.170  -0.011   0.000   0.000   0.000
  51 134 Sb 2   -74.019     0.003   -73.560    -9.430  -0.021   0.000   0.012   0.000
  51 135 Sb 2   -69.690     0.003   -69.820    -8.310  -0.021   0.000   0.000   0.000
  51 136 Sb 2   -64.507     0.006   -64.160    -7.130   0.021   0.000   0.012   0.000
  51 137 Sb 2   -60.060     0.052   -60.010    -5.970  -0.021   0.000   0.012   0.000
  51 138 Sb 1   -54.650     0.300   -54.090    -4.910  -0.032   0.000   0.012   0.000
  51 139 Sb 1   -50.050     0.400   -49.760    -3.940   0.054   0.000   0.037   0.022
  51 140 Sb 1   -44.390     0.600   -43.640    -3.030   0.065   0.000   0.038   0.023
  51 141 Sb 1   -39.540     0.500   -39.020    -2.130   0.097   0.000   0.052   0.015
  51 142 Sb 1   -33.610     0.300   -32.740    -1.400   0.107   0.000   0.053   0.006
  51 143 Sb 0                       -27.990    -0.720   0.118   0.000   0.054   0.006
  51 144 Sb 0                       -21.400     0.000   0.140   0.000   0.056   0.007
  51 145 Sb 0                       -16.480     0.520   0.161   0.000   0.071   0.011
  51 146 Sb 0                        -9.960     0.860   0.216   0.000   0.080   0.005
  51 147 Sb 0                        -4.970     1.140   0.216   0.000   0.080   0.005
  51 148 Sb 0                         1.340     0.950   0.226   0.000   0.070  -0.007
  51 149 Sb 0                         6.590     1.190   0.226   0.000   0.070  -0.007
  51 150 Sb 0                        13.430     1.240   0.249   0.000   0.049  -0.012
  51 151 Sb 0                        18.890     1.390   0.227   0.000   0.045  -0.013
  51 152 Sb 0                        25.870     1.310   0.250   0.000   0.037  -0.015
  51 153 Sb 0                        31.630     1.470   0.250   0.000   0.025  -0.018
  51 154 Sb 0                        38.770     1.280   0.262   0.000   0.015  -0.020
  51 155 Sb 0                        44.860     1.490   0.250   0.000   0.012  -0.011
  51 156 Sb 0                        52.240     1.280   0.263   0.000  -0.010  -0.016
  51 157 Sb 0                        58.550     1.450   0.252   0.000  -0.014  -0.006
  51 158 Sb 0                        66.230     1.280   0.252   0.000  -0.026  -0.009
  51 159 Sb 0                        72.630     1.280   0.229   0.000  -0.031   0.001
  51 160 Sb 0                        80.470     1.030   0.229   0.000  -0.031   0.001
  51 161 Sb 0                        87.080     1.000   0.196   0.000  -0.035   0.002
  51 162 Sb 0                        94.930     0.520   0.196   0.000  -0.048   0.010
  51 163 Sb 0                       101.930     0.640   0.162   0.000  -0.027   0.005
  51 164 Sb 0                       109.930     0.090   0.163   0.000  -0.039   0.003
  51 165 Sb 0                       116.500    -0.460  -0.146   0.000  -0.015   0.012
  51 166 Sb 0                       124.680    -1.040   0.118   0.000  -0.019  -0.002
  51 167 Sb 0                       131.480    -1.590   0.119   0.000  -0.032   0.006
  51 168 Sb 0                       139.580    -2.470   0.108   0.000  -0.044   0.005
  51 169 Sb 0                       146.560    -3.050   0.108   0.000  -0.045   0.015
  51 170 Sb 0                       154.490    -4.300   0.108   0.000  -0.045   0.015
  51 171 Sb 0                       162.110    -4.450   0.086   0.000  -0.022   0.008
  51 172 Sb 0                       170.250    -5.700  -0.063   0.000  -0.010   0.001
  52  99 Te 0                       -10.120    -3.710  -0.011   0.000   0.000   0.000
  52 100 Te 0                       -20.950    -4.980   0.000   0.000   0.000   0.000
  52 101 Te 0                       -28.090    -5.660   0.021   0.000  -0.012   0.000
  52 102 Te 0                       -37.840    -6.750   0.000   0.000   0.000   0.000
  52 103 Te 0                       -42.540    -5.820  -0.021   0.000   0.000   0.000
  52 104 Te 2   -49.627     0.318   -49.360    -4.850   0.000   0.000   0.000   0.000
  52 105 Te 2   -52.812     0.300   -52.230    -3.480   0.086   0.000   0.051   0.015
  52 106 Te 2   -58.220     0.101   -57.530    -2.370   0.119   0.000   0.066   0.018
  52 107 Te 1   -60.657     0.101   -60.240    -1.580   0.128   0.000   0.068  -0.002
  52 108 Te 2   -65.782     0.005   -65.090    -0.770   0.139   0.000   0.056  -0.003
  52 109 Te 2   -67.715     0.004   -67.170    -0.060   0.139   0.000   0.044  -0.005
  52 110 Te 2   -72.230     0.007   -71.520     0.520   0.150   0.000   0.045  -0.004
  52 111 Te 2   -73.587     0.006   -73.020     1.140   0.172   0.000   0.048  -0.003
  52 112 Te 2   -77.568     0.008   -76.820     1.580   0.183   0.000   0.062   0.000
  52 113 Te 2   -78.347     0.028   -78.020     1.850   0.194   0.000   0.063   0.011
  52 114 Te 2   -81.890     0.024   -81.420     2.030   0.194   0.000   0.051   0.008
  52 115 Te 2   -82.063     0.028   -82.030     2.270   0.205   0.000   0.052   0.009
  52 116 Te 2   -85.264     0.024   -84.830     2.430   0.216   0.000   0.042   0.007
  52 117 Te 2   -85.095     0.013   -85.010     2.500   0.216   0.000   0.029   0.014
  52 118 Te 2   -87.691     0.018   -87.310     2.560  -0.165   0.000   0.023   0.016
  52 119 Te 2   -87.183     0.007   -87.270     2.300  -0.176   0.000   0.012   0.018
  52 120 Te 2   -89.362     0.002   -89.180     2.180  -0.176   0.000   0.012   0.018
  52 121 Te 2   -88.543     0.026   -88.650     1.850  -0.176   0.000   0.012   0.018
  52 122 Te 2   -90.313     0.001   -90.100     1.650  -0.166   0.000  -0.001   0.010
  52 123 Te 2   -89.171     0.001   -89.030     1.360  -0.146   0.000  -0.003   0.011
  52 124 Te 2   -90.524     0.001   -90.350     0.740  -0.125  -0.013  -0.006   0.001
  52 125 Te 2   -89.022     0.001   -88.980     0.260  -0.125   0.000  -0.017   0.003
  52 126 Te 2   -90.064     0.001   -90.010    -0.570  -0.105   0.000  -0.019   0.002
  52 127 Te 2   -88.281     0.001   -88.330    -1.210  -0.105   0.000  -0.019  -0.007
  52 128 Te 2   -88.994     0.001   -89.010    -2.170  -0.094   0.000  -0.020  -0.007
  52 129 Te 2   -87.005     0.001   -87.060    -3.010  -0.094   0.000  -0.020  -0.007
  52 130 Te 2   -87.353     0.000   -87.810    -4.500   0.000   0.000   0.000   0.000
  52 131 Te 2   -85.211     0.000   -85.540    -5.440   0.011   0.000   0.000  -0.010
  52 132 Te 2   -85.188     0.003   -85.950    -7.040   0.000   0.000   0.000   0.000
  52 133 Te 2   -82.937     0.002   -83.220    -7.950   0.021   0.000  -0.012   0.000
  52 134 Te 2   -82.534     0.003   -82.900    -9.230   0.000   0.000   0.000   0.000
  52 135 Te 2   -77.729     0.002   -78.060    -8.420  -0.011   0.000   0.000   0.000
  52 136 Te 2   -74.425     0.002   -75.000    -7.400   0.000   0.000   0.000   0.000
  52 137 Te 2   -69.304     0.002   -69.370    -6.180   0.011   0.000   0.000   0.000
  52 138 Te 2   -65.696     0.004   -65.760    -5.000   0.000   0.000   0.000   0.000
  52 139 Te 2   -60.205     0.004   -59.890    -3.910   0.087   0.000   0.064   0.026
  52 140 Te 2   -56.367     0.014   -56.130    -2.950   0.097   0.000   0.064   0.017
  52 141 Te 1   -50.670     0.400   -50.190    -2.150   0.118   0.000   0.066   0.008
  52 142 Te 1   -46.550     0.500   -46.360    -1.490   0.118   0.000   0.066   0.008
  52 143 Te 1   -40.530     0.500   -40.190    -0.790   0.150   0.000   0.070   0.000
  52 144 Te 1   -36.220     0.300   -36.120    -0.240   0.161   0.000   0.084   0.003
  52 145 Te 1   -30.010     0.300   -29.950     0.120   0.194   0.000   0.102   0.009
  52 146 Te 0                       -25.650     0.560   0.194   0.000   0.089   0.006
  52 147 Te 0                       -19.590     0.490   0.205   0.000   0.091   0.007
  52 148 Te 0                       -15.100     0.800   0.215   0.000   0.080  -0.005
  52 149 Te 0                        -8.620     0.840   0.226   0.000   0.082  -0.004
  52 150 Te 0                        -3.840     1.120   0.226   0.000   0.070  -0.007
  52 151 Te 0                         2.880     1.110   0.227   0.000   0.057  -0.010
  52 152 Te 0                         7.900     1.340   0.227   0.000   0.057  -0.010
  52 153 Te 0                        14.870     1.300   0.250   0.000   0.037  -0.015
  52 154 Te 0                        20.020     1.350   0.261   0.000   0.028  -0.027
  52 155 Te 0                        27.200     1.250   0.262   0.000   0.015  -0.020
  52 156 Te 0                        32.710     1.380   0.263   0.000   0.003  -0.023
  52 157 Te 0                        40.170     1.290   0.251   0.000  -0.001  -0.013
  52 158 Te 0                        45.930     1.410   0.252   0.000  -0.013  -0.016
  52 159 Te 0                        53.630     1.310   0.252   0.000  -0.026  -0.009
  52 160 Te 0                        59.600     1.360   0.229   0.000  -0.018  -0.006
  52 161 Te 0                        67.410     1.120   0.230   0.000  -0.030  -0.009
  52 162 Te 0                        73.620     1.170   0.218   0.000  -0.032   0.002
  52 163 Te 0                        81.600     0.860   0.196   0.000  -0.035   0.002
  52 164 Te 0                        88.100     0.940   0.185   0.000  -0.037   0.003
  52 165 Te 0                        96.160     0.490   0.162   0.000  -0.027   0.005
  52 166 Te 0                       102.310     0.000   0.163   0.000  -0.039   0.003
  52 167 Te 0                       110.410    -0.650  -0.156   0.000  -0.025   0.005
  52 168 Te 0                       116.810    -1.130   0.119   0.000  -0.032   0.006
  52 169 Te 0                       124.910    -1.980   0.119   0.000  -0.043   0.005
  52 170 Te 0                       131.480    -2.510   0.119   0.000  -0.044   0.015
  52 171 Te 0                       139.790    -3.370   0.108   0.000  -0.045   0.015
  52 172 Te 0                       146.650    -3.820  -0.125   0.000  -0.006   0.001
  52 173 Te 0                       154.850    -4.990  -0.073   0.000  -0.010   0.001
  52 174 Te 0                       161.500    -5.870  -0.063   0.000  -0.022  -0.008
  52 175 Te 0                       169.810    -7.110  -0.063   0.000  -0.022  -0.008
  52 176 Te 0                       176.830    -7.820  -0.042   0.000  -0.011   0.001
  53 101 I  0                        -8.100    -3.660   0.011   0.000   0.000   0.000
  53 102 I  0                       -15.960    -4.310   0.032   0.000  -0.012   0.000
  53 103 I  0                       -25.770    -5.330   0.000   0.000   0.000   0.000
  53 104 I  0                       -31.270    -4.480   0.054   0.000   0.037   0.022
  53 105 I  0                       -38.160    -3.440   0.087   0.000   0.064   0.026
  53 106 I  1   -43.300     0.400   -42.310    -2.330   0.129   0.000   0.068   0.009
  53 107 I  1   -49.430     0.300   -48.400    -1.590   0.129  -0.041   0.068  -0.001
  53 108 I  1   -52.771     0.101   -51.880    -0.860   0.150  -0.068   0.071  -0.009
  53 109 I  2   -57.673     0.007   -56.980    -0.180   0.162  -0.082   0.060  -0.009
  53 110 I  2   -60.468     0.062   -59.780     0.520   0.173  -0.082   0.049  -0.011
  53 111 I  2   -64.954     0.005   -64.340     1.010   0.173  -0.082   0.049  -0.011
  53 112 I  2   -67.063     0.010   -66.940     1.220   0.183  -0.055   0.051  -0.011
  53 113 I  2   -71.120     0.008   -70.890     1.640   0.205  -0.027   0.066  -0.009
  53 114 I  2   -72.639     0.020   -72.670     2.000   0.216  -0.028   0.067   0.002
  53 115 I  2   -76.338     0.029   -76.110     2.260   0.216   0.000   0.055  -0.001
  53 116 I  2   -77.421     0.075   -77.480     2.420   0.227   0.000   0.044  -0.003
  53 117 I  2   -80.439     0.026   -80.430     2.540   0.228   0.000   0.031   0.004
  53 118 I  2   -80.971     0.020   -81.290     2.600   0.239   0.000   0.021   0.002
  53 119 I  2   -83.778     0.022   -83.750     2.610   0.239   0.000   0.009  -0.001
  53 120 I  2   -83.747     0.015   -84.100     2.610   0.239   0.000   0.009  -0.001
  53 121 I  2   -86.246     0.005   -86.150     2.440  -0.186   0.000   0.014   0.018
  53 122 I  2   -86.079     0.005   -86.220     2.180  -0.196   0.000   0.016   0.027
  53 123 I  2   -87.943     0.004   -87.790     1.940  -0.187   0.000   0.002   0.020
  53 124 I  2   -87.365     0.002   -87.330     1.680   0.183   0.000   0.012   0.001
  53 125 I  2   -88.836     0.001   -88.550     1.260  -0.166   0.000  -0.001   0.010
  53 126 I  2   -87.910     0.004   -87.450     1.140   0.162   0.000   0.009   0.001
  53 127 I  2   -88.983     0.004   -88.360     0.520  -0.125   0.000  -0.018  -0.007
  53 128 I  2   -87.738     0.004   -87.350    -0.170  -0.125   0.000  -0.018  -0.007
  53 129 I  2   -88.507     0.003   -88.220    -1.240  -0.115   0.000  -0.019  -0.007
  53 130 I  2   -86.936     0.003   -86.870    -2.050  -0.125   0.000  -0.029  -0.015
  53 131 I  2   -87.443     0.001   -87.440    -3.290   0.032   0.000   0.001  -0.010
  53 132 I  2   -85.703     0.004   -85.910    -4.370   0.032   0.000   0.001  -0.010
  53 133 I  2   -85.857     0.006   -86.220    -5.780   0.021   0.000   0.000  -0.010
  53 134 I  2   -84.043     0.005   -84.130    -6.730   0.032   0.000  -0.012   0.000
  53 135 I  2   -83.779     0.002   -83.830    -7.970   0.000   0.000   0.000   0.000
  53 136 I  2   -79.545     0.014   -79.530    -7.120   0.032   0.000   0.012   0.000
  53 137 I  2   -76.356     0.008   -76.580    -6.130   0.011   0.000   0.000   0.000
  53 138 I  2   -71.980     0.006   -71.600    -4.990   0.032   0.000   0.001  -0.010
  53 139 I  2   -68.471     0.004   -67.970    -3.700   0.097   0.000   0.064   0.017
  53 140 I  2   -63.606     0.012   -62.990    -2.950   0.107   0.000   0.065   0.007
  53 141 I  2   -59.927     0.016   -59.430    -2.120   0.118   0.000   0.066   0.008
  53 142 I  2   -54.803     0.005   -54.190    -1.460   0.141  -0.097   0.070   0.003
  53 143 I  1   -50.790     0.200   -50.480    -0.850   0.151  -0.083   0.071   0.003
  53 144 I  1   -45.330     0.400   -45.100    -0.400   0.152  -0.097   0.072   0.004
  53 145 I  1   -41.130     0.500   -41.290    -0.050   0.172   0.000   0.086   0.004
  53 146 I  1   -35.540     0.300   -35.550     0.420   0.194   0.000   0.089   0.006
  53 147 I  1   -31.200     0.300   -31.650     0.520   0.194   0.000   0.089   0.006
  53 148 I  0                       -25.930     0.640   0.215   0.000   0.080  -0.005
  53 149 I  0                       -21.550     0.900   0.215   0.000   0.080  -0.005
  53 150 I  0                       -15.580     0.960   0.226   0.000   0.070  -0.007
  53 151 I  0                       -10.990     1.110   0.226   0.000   0.071  -0.018
  53 152 I  0                        -4.840     1.040   0.226   0.000   0.058  -0.020
  53 153 I  0                         0.200     1.340   0.227   0.000   0.045  -0.013
  53 154 I  0                         6.550     1.190   0.250   0.000   0.038  -0.025
  53 155 I  0                        11.720     1.310   0.261   0.000   0.028  -0.027
  53 156 I  0                        18.290     1.100   0.262   0.000   0.016  -0.030
  53 157 I  0                        23.850     1.330   0.263   0.000   0.003  -0.023
  53 158 I  0                        30.720     1.150   0.251   0.000   0.001  -0.023
  53 159 I  0                        36.510     1.330   0.252   0.000  -0.013  -0.016
  53 160 I  0                        43.720     1.230   0.252   0.000  -0.026  -0.009
  53 161 I  0                        49.640     1.280   0.229   0.000  -0.018  -0.006
  53 162 I  0                        56.980     1.050   0.230   0.000  -0.030  -0.009
  53 163 I  0                        63.170     1.110   0.219   0.000  -0.031  -0.008
  53 164 I  0                        70.630     0.760   0.219   0.000  -0.044  -0.001
  53 165 I  0                        76.980     0.730   0.196   0.000  -0.035   0.002
  53 166 I  0                        84.610     0.320   0.185   0.000  -0.037   0.003
  53 167 I  0                        91.230     0.320   0.163   0.000  -0.039   0.003
  53 168 I  0                        98.760    -0.430   0.163   0.000  -0.039   0.003
  53 169 I  0                       105.250    -0.790   0.140   0.000  -0.030   0.006
  53 170 I  0                       112.950    -1.590   0.119   0.000  -0.032   0.006
  53 171 I  0                       119.500    -2.100   0.119   0.000  -0.043   0.005
  53 172 I  0                       127.400    -2.920   0.108   0.000  -0.044   0.005
  53 173 I  0                       134.210    -3.400  -0.125   0.000  -0.005   0.011
  53 174 I  0                       142.080    -4.450  -0.125   0.000  -0.006   0.001
  53 175 I  0                       148.720    -5.310  -0.063   0.000  -0.022   0.002
  53 176 I  0                       156.590    -6.560  -0.063   0.000  -0.022   0.002
  53 177 I  0                       163.520    -7.340  -0.052   0.000  -0.022  -0.008
  53 178 I  0                       171.550    -8.620   0.011   0.000   0.000   0.000
  53 179 I  0                       178.730    -9.350   0.000   0.000   0.000   0.000
  54 103 Xe 0                        -5.380    -3.140   0.053  -0.014   0.013   0.001
  54 104 Xe 0                       -15.920    -4.150   0.000   0.000   0.000   0.000
  54 105 Xe 0                       -21.450    -3.190   0.076   0.000   0.051   0.024
  54 106 Xe 0                       -29.190    -2.270   0.129   0.000   0.068   0.009
  54 107 Xe 0                       -34.050    -1.470   0.140  -0.041   0.069   0.000
  54 108 Xe 2   -42.632     0.379   -41.150    -0.740   0.162  -0.069   0.073  -0.008
  54 109 Xe 2   -46.170     0.300   -44.960    -0.210   0.162  -0.096   0.061  -0.008
  54 110 Xe 2   -51.923     0.101   -50.870     0.370   0.173  -0.095   0.063  -0.018
  54 111 Xe 1   -54.520     0.115   -54.280     0.580   0.185  -0.109   0.052  -0.018
  54 112 Xe 2   -60.026     0.008   -59.460     1.160   0.195  -0.095   0.054  -0.019
  54 113 Xe 2   -62.204     0.007   -61.880     1.650   0.206  -0.081   0.055  -0.019
  54 114 Xe 2   -67.086     0.011   -66.530     2.060   0.237  -0.014   0.084  -0.003
  54 115 Xe 2   -68.657     0.012   -68.570     2.290   0.237   0.000   0.084  -0.003
  54 116 Xe 2   -73.047     0.013   -72.740     2.490   0.238   0.000   0.059  -0.009
  54 117 Xe 2   -74.185     0.010   -74.180     2.700   0.238   0.000   0.046  -0.002
  54 118 Xe 2   -78.079     0.010   -77.800     2.810   0.238   0.000   0.034  -0.005
  54 119 Xe 2   -78.794     0.010   -78.840     2.800   0.250   0.000   0.024  -0.008
  54 120 Xe 2   -82.172     0.012   -81.990     2.780   0.250   0.000   0.011  -0.001
  54 121 Xe 2   -82.481     0.010   -82.430     2.800   0.251   0.000  -0.002  -0.004
  54 122 Xe 2   -85.355     0.011   -85.030     2.730   0.252   0.000  -0.014  -0.006
  54 123 Xe 2   -85.248     0.010   -85.070     2.590   0.252   0.000  -0.014  -0.006
  54 124 Xe 2   -87.667     0.001   -87.170     2.470   0.229   0.000  -0.018  -0.006
  54 125 Xe 2   -87.199     0.001   -86.910     2.110   0.217   0.000  -0.007  -0.004
  54 126 Xe 2   -89.146     0.000   -88.800     1.650   0.195   0.000   0.002  -0.001
  54 127 Xe 2   -88.321     0.004   -87.900     1.420   0.172   0.000   0.012  -0.009
  54 128 Xe 2   -89.861     0.000   -89.280     0.960   0.173   0.000  -0.001  -0.001
  54 129 Xe 2   -88.696     0.000   -88.240     0.380   0.162   0.000  -0.003  -0.001
  54 130 Xe 2   -89.880     0.000   -89.140    -0.090  -0.125   0.000  -0.018  -0.007
  54 131 Xe 2   -88.414     0.000   -88.040    -1.080  -0.125   0.000  -0.029  -0.005
  54 132 Xe 2   -89.279     0.000   -88.900    -2.000  -0.125   0.000  -0.029  -0.005
  54 133 Xe 2   -87.644     0.002   -87.610    -3.240   0.053   0.000   0.013   0.001
  54 134 Xe 2   -88.126     0.000   -88.550    -4.690   0.000   0.000   0.000   0.000
  54 135 Xe 2   -86.413     0.004   -86.510    -5.600   0.032   0.000  -0.012   0.000
  54 136 Xe 2   -86.429     0.000   -86.860    -6.910   0.000   0.000   0.000   0.000
  54 137 Xe 2   -82.383     0.000   -82.680    -6.090  -0.021   0.000   0.012   0.000
  54 138 Xe 2   -79.972     0.003   -80.210    -5.010   0.000   0.000   0.000   0.000
  54 139 Xe 2   -75.645     0.002   -75.140    -3.700   0.086   0.000   0.051   0.005
  54 140 Xe 2   -72.986     0.002   -72.500    -2.840   0.097   0.000   0.064   0.017
  54 141 Xe 2   -68.197     0.003   -67.680    -2.170   0.129  -0.056   0.068   0.010
  54 142 Xe 2   -65.230     0.003   -64.840    -1.500   0.141  -0.083   0.083   0.004
  54 143 Xe 2   -60.203     0.005   -59.850    -1.030   0.152  -0.111   0.072   0.005
  54 144 Xe 2   -56.872     0.005   -56.740    -0.460   0.162  -0.096   0.073  -0.006
  54 145 Xe 2   -51.493     0.011   -51.680    -0.280   0.174  -0.110   0.075  -0.004
  54 146 Xe 2   -47.955     0.024   -48.280     0.220   0.194  -0.014   0.102   0.009
  54 147 Xe 1   -42.400     0.200   -43.010     0.280   0.216   0.000   0.105   0.011
  54 148 Xe 1   -38.650     0.300   -39.430     0.600   0.216   0.000   0.105   0.011
  54 149 Xe 1   -33.000     0.300   -33.880     0.620   0.215  -0.014   0.093  -0.002
  54 150 Xe 1   -28.990     0.300   -29.960     0.940   0.226   0.000   0.082  -0.004
  54 151 Xe 0                       -24.120     0.920   0.226   0.000   0.082  -0.004
  54 152 Xe 0                       -20.010     1.110   0.226   0.000   0.071  -0.018
  54 153 Xe 0                       -13.890     1.080   0.249   0.000   0.062  -0.019
  54 154 Xe 0                        -9.450     1.280   0.249   0.000   0.050  -0.022
  54 155 Xe 0                        -3.230     1.060   0.261   0.000   0.041  -0.034
  54 156 Xe 0                         1.540     1.290   0.261   0.000   0.028  -0.027
  54 157 Xe 0                         8.060     1.070   0.262   0.000   0.016  -0.030
